Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
22017,理解に苦しむ,,,,,,,,,,,,
22018,憐れみ,,,,,,,,,,,,
22019,消耗品,,,,,,,,,,,,
22020,白地,,,,,,,,,,,,
22021,稀少,,,,,,,,,,,,
22022,国籍,,,,,,,,,,,,
22023,だこ,,,,,,,,,,,,
22024,さざ波,,,,,,,,,,,,
22025,差し迫る,,,,,,,,,,,,
22026,反旗を翻す,,,,,,,,,,,,
22027,１０００万,,,,,,,,,,,,
22028,生と死,,,,,,,,,,,,
22029,当直,,,,,,,,,,,,
22030,就活,,,,,,,,,,,,
22031,喜色,,,,,,,,,,,,
22032,ガン見,,,,,,,,,,,,
22033,何を隠そう,,,,,,,,,,,,
22034,綿,,,,,,,,,,,,
22035,同学年,,,,,,,,,,,,
22036,書き留める,,,,,,,,,,,,
22037,毛玉,,,,,,,,,,,,
22038,二世,,,,,,,,,,,,
22039,脇の下,,,,,,,,,,,,
22040,擦り切れる,,,,,,,,,,,,
22041,女性的,,,,,,,,,,,,
22042,何といっても,,,,,,,,,,,,
22043,弾倉,,,,,,,,,,,,
22044,よしんば,,,,,,,,,,,,
22045,何と言うか,,,,,,,,,,,,
22046,初歩的,,,,,,,,,,,,
22047,お安い御用,,,,,,,,,,,,
22048,毛色,,,,,,,,,,,,
22049,ナポレオン,,,,,,,,,,,,
22050,天体,,,,,,,,,,,,
22051,聖水,,,,,,,,,,,,
22052,焚火,,,,,,,,,,,,
22053,真っ黒い,,,,,,,,,,,,
22054,船上,,,,,,,,,,,,
22055,輪廻,,,,,,,,,,,,
22056,停学,,,,,,,,,,,,
22057,指南,,,,,,,,,,,,
22058,創立,,,,,,,,,,,,
22059,買い食い,,,,,,,,,,,,
22060,とりなす,,,,,,,,,,,,
22061,物がある,,,,,,,,,,,,
22062,触り,,,,,,,,,,,,
22063,回り道,,,,,,,,,,,,
22064,不変,,,,,,,,,,,,
22065,気を緩める,,,,,,,,,,,,
22066,手玉に取る,,,,,,,,,,,,
22067,行商,,,,,,,,,,,,
22068,小男,,,,,,,,,,,,
22069,一縷の望み,,,,,,,,,,,,
22070,キッパリ,,,,,,,,,,,,
22071,リサーチ,,,,,,,,,,,,
22072,路頭に迷う,,,,,,,,,,,,
22073,ちゃっちゃと,,,,,,,,,,,,
22074,蒲団,,,,,,,,,,,,
22075,遺志,,,,,,,,,,,,
22076,宵闇,,,,,,,,,,,,
22077,痛み入る,,,,,,,,,,,,
22078,ミラー,,,,,,,,,,,,
22079,密やか,,,,,,,,,,,,
22080,恋愛対象,,,,,,,,,,,,
22081,どっぷり,,,,,,,,,,,,
22082,寿,,,,,,,,,,,,
22083,蠱惑的,,,,,,,,,,,,
22084,たらふく,,,,,,,,,,,,
22085,中傷,,,,,,,,,,,,
22086,すくい上げる,,,,,,,,,,,,
22087,仕度,,,,,,,,,,,,
22088,喪服,,,,,,,,,,,,
22089,見切りをつける,,,,,,,,,,,,
22090,滑空,,,,,,,,,,,,
22091,守護神,,,,,,,,,,,,
22092,胆力,,,,,,,,,,,,
22093,ふさふさ,,,,,,,,,,,,
22094,眸,,,,,,,,,,,,
22095,奮起,,,,,,,,,,,,
22096,海原,,,,,,,,,,,,
22097,巧,,,,,,,,,,,,
22098,防戦一方,,,,,,,,,,,,
22099,世界樹,,,,,,,,,,,,
22100,罰則,,,,,,,,,,,,
22101,を以って,,,,,,,,,,,,
22102,飢餓,,,,,,,,,,,,
22103,ぐんと,,,,,,,,,,,,
22104,粗雑,,,,,,,,,,,,
22105,心ない,,,,,,,,,,,,
22106,ぎらつく,,,,,,,,,,,,
22107,疾駆,,,,,,,,,,,,
22108,勿体,,,,,,,,,,,,
22109,成り立ち,,,,,,,,,,,,
22110,夜這い,,,,,,,,,,,,
22111,電磁,,,,,,,,,,,,
22112,柔軟性,,,,,,,,,,,,
22113,一命,,,,,,,,,,,,
22114,天変地異,,,,,,,,,,,,
22115,一択,,,,,,,,,,,,
22116,看取る,,,,,,,,,,,,
22117,錬成,,,,,,,,,,,,
22118,他家,,,,,,,,,,,,
22119,長野,,,,,,,,,,,,
22120,体軀,,,,,,,,,,,,
22121,お婆ちゃん,,,,,,,,,,,,
22122,ハンドルを握る,,,,,,,,,,,,
22123,大っぴら,,,,,,,,,,,,
22124,思い続ける,,,,,,,,,,,,
22125,起こりうる,,,,,,,,,,,,
22126,どこのどいつ,,,,,,,,,,,,
22127,支,,,,,,,,,,,,
22128,つるり,,,,,,,,,,,,
22129,白木,,,,,,,,,,,,
22130,やけ,,,,,,,,,,,,
22131,期間限定,,,,,,,,,,,,
22132,間,,,,,,,,,,,,
22133,小雨,,,,,,,,,,,,
22134,逆鱗に触れる,,,,,,,,,,,,
22135,昨日今日,,,,,,,,,,,,
22136,入りきる,,,,,,,,,,,,
22137,手数料,,,,,,,,,,,,
22138,息つく,,,,,,,,,,,,
22139,レプリカ,,,,,,,,,,,,
22140,不浄,,,,,,,,,,,,
22141,坪,,,,,,,,,,,,
22142,植木,,,,,,,,,,,,
22143,ダメ出し,,,,,,,,,,,,
22144,家老,,,,,,,,,,,,
22145,切れ切れ,,,,,,,,,,,,
22146,脱却,,,,,,,,,,,,
22147,愛想を尽かす,,,,,,,,,,,,
22148,附近,,,,,,,,,,,,
22149,ゴシゴシ,,,,,,,,,,,,
22150,てて,,,,,,,,,,,,
22151,揺り動かす,,,,,,,,,,,,
22152,楽々,,,,,,,,,,,,
22153,きらめき,,,,,,,,,,,,
22154,旭,,,,,,,,,,,,
22155,彼我,,,,,,,,,,,,
22156,史実,,,,,,,,,,,,
22157,恋路,,,,,,,,,,,,
22158,黙秘,,,,,,,,,,,,
22159,童子,,,,,,,,,,,,
22160,縁起,,,,,,,,,,,,
22161,全盛期,,,,,,,,,,,,
22162,分岐点,,,,,,,,,,,,
22163,タイマー,,,,,,,,,,,,
22164,貫,,,,,,,,,,,,
22165,鯛,,,,,,,,,,,,
22166,ばち,,,,,,,,,,,,
22167,損得,,,,,,,,,,,,
22168,切れ長の目,,,,,,,,,,,,
22169,数個,,,,,,,,,,,,
22170,夜勤,,,,,,,,,,,,
22171,ガックリ,,,,,,,,,,,,
22172,道徳的,,,,,,,,,,,,
22173,弓を引く,,,,,,,,,,,,
22174,手に負える,,,,,,,,,,,,
22175,バウンド,,,,,,,,,,,,
22176,憲兵,,,,,,,,,,,,
22177,巌,,,,,,,,,,,,
22178,ゴンドラ,,,,,,,,,,,,
22179,という物,,,,,,,,,,,,
22180,いらしてください,,,,,,,,,,,,
22181,車掌,,,,,,,,,,,,
22182,前庭,,,,,,,,,,,,
22183,食い違う,,,,,,,,,,,,
22184,おまんこ,,,,,,,,,,,,
22185,倫理的,,,,,,,,,,,,
22186,色違い,,,,,,,,,,,,
22187,ジャーナリスト,,,,,,,,,,,,
22188,御覧,,,,,,,,,,,,
22189,嵌まる,,,,,,,,,,,,
22190,恩がある,,,,,,,,,,,,
22191,ニヤける,,,,,,,,,,,,
22192,医術,,,,,,,,,,,,
22193,近代的,,,,,,,,,,,,
22194,妖気,,,,,,,,,,,,
22195,不安感,,,,,,,,,,,,
22196,当方,,,,,,,,,,,,
22197,各部,,,,,,,,,,,,
22198,傾ぐ,,,,,,,,,,,,
22199,周年,,,,,,,,,,,,
22200,満ち満ちる,,,,,,,,,,,,
22201,ざらざら,,,,,,,,,,,,
22202,追い討ち,,,,,,,,,,,,
22203,狙い撃ち,,,,,,,,,,,,
22204,自己責任,,,,,,,,,,,,
22205,所では,,,,,,,,,,,,
22206,踏み鳴らす,,,,,,,,,,,,
22207,傷心,,,,,,,,,,,,
22208,手榴弾,,,,,,,,,,,,
22209,お先に失礼します,,,,,,,,,,,,
22210,立ち聞き,,,,,,,,,,,,
22211,遠のく,,,,,,,,,,,,
22212,左遷,,,,,,,,,,,,
22213,吐血,,,,,,,,,,,,
22214,澄み切る,,,,,,,,,,,,
22215,ぱちり,,,,,,,,,,,,
22216,果す,,,,,,,,,,,,
22217,輪をかける,,,,,,,,,,,,
22218,皇国,,,,,,,,,,,,
22219,今年度,,,,,,,,,,,,
22220,推し進める,,,,,,,,,,,,
22221,タチが悪い,,,,,,,,,,,,
22222,鼻が高い,,,,,,,,,,,,
22223,食い殺す,,,,,,,,,,,,
22224,革袋,,,,,,,,,,,,
22225,有頂天,,,,,,,,,,,,
22226,ごくわずか,,,,,,,,,,,,
22227,建,,,,,,,,,,,,
22228,内輪,,,,,,,,,,,,
22229,けな,,,,,,,,,,,,
22230,使い慣れる,,,,,,,,,,,,
22231,大部屋,,,,,,,,,,,,
22232,白米,,,,,,,,,,,,
22233,感じ入る,,,,,,,,,,,,
22234,提携,,,,,,,,,,,,
22235,諺,,,,,,,,,,,,
22236,新設,,,,,,,,,,,,
22237,八千,,,,,,,,,,,,
22238,竈,,,,,,,,,,,,
22239,駄,,,,,,,,,,,,
22240,不屈,,,,,,,,,,,,
22241,準決勝,,,,,,,,,,,,
22242,痕,,,,,,,,,,,,
22243,製薬,,,,,,,,,,,,
22244,絡み付く,,,,,,,,,,,,
22245,甘噛み,,,,,,,,,,,,
22246,花柄,,,,,,,,,,,,
22247,ねぐら,,,,,,,,,,,,
22248,食いちぎる,,,,,,,,,,,,
22249,脱力感,,,,,,,,,,,,
22250,犯罪行為,,,,,,,,,,,,
22251,排する,,,,,,,,,,,,
22252,人力,,,,,,,,,,,,
22253,刷り込む,,,,,,,,,,,,
22254,兼任,,,,,,,,,,,,
22255,工作員,,,,,,,,,,,,
22256,超す,,,,,,,,,,,,
22257,薄桃色,,,,,,,,,,,,
22258,雪だるま,,,,,,,,,,,,
22259,領収書,,,,,,,,,,,,
22260,凶行,,,,,,,,,,,,
22261,お願いを聞く,,,,,,,,,,,,
22262,嘯く,,,,,,,,,,,,
22263,堂々巡り,,,,,,,,,,,,
22264,コスチューム,,,,,,,,,,,,
22265,拍手を送る,,,,,,,,,,,,
22266,金品,,,,,,,,,,,,
22267,固唾を呑む,,,,,,,,,,,,
22268,殴り倒す,,,,,,,,,,,,
22269,嚥下,,,,,,,,,,,,
22270,自分のことのように,,,,,,,,,,,,
22271,砂塵,,,,,,,,,,,,
22272,熱情,,,,,,,,,,,,
22273,四年生,,,,,,,,,,,,
22274,買い物袋,,,,,,,,,,,,
22275,地団駄を踏む,,,,,,,,,,,,
22276,清廉,,,,,,,,,,,,
22277,陰り,,,,,,,,,,,,
22278,料理屋,,,,,,,,,,,,
22279,あたくし,,,,,,,,,,,,
22280,ゲリラ,,,,,,,,,,,,
22281,極めつけ,,,,,,,,,,,,
22282,成人男性,,,,,,,,,,,,
22283,申し立てる,,,,,,,,,,,,
22284,あらへん,,,,,,,,,,,,
22285,初詣,,,,,,,,,,,,
22286,ずしり,,,,,,,,,,,,
22287,著書,,,,,,,,,,,,
22288,し過ぎる,,,,,,,,,,,,
22289,デカ,,,,,,,,,,,,
22290,花形,,,,,,,,,,,,
22291,擦り合わせる,,,,,,,,,,,,
22292,強弱,,,,,,,,,,,,
22293,代替わり,,,,,,,,,,,,
22294,噂通り,,,,,,,,,,,,
22295,ことになりかねない,,,,,,,,,,,,
22296,ジョー,,,,,,,,,,,,
22297,摘む,,,,,,,,,,,,
22298,忠臣,,,,,,,,,,,,
22299,半狂乱,,,,,,,,,,,,
22300,隣り合わせ,,,,,,,,,,,,
22301,契り,,,,,,,,,,,,
22302,本郷,,,,,,,,,,,,
22303,スタンガン,,,,,,,,,,,,
22304,私共,,,,,,,,,,,,
22305,三河,,,,,,,,,,,,
22306,一級品,,,,,,,,,,,,
22307,助長,,,,,,,,,,,,
22308,まじない,,,,,,,,,,,,
22309,規格,,,,,,,,,,,,
22310,川辺,,,,,,,,,,,,
22311,冬眠,,,,,,,,,,,,
22312,範囲外,,,,,,,,,,,,
22313,作業場,,,,,,,,,,,,
22314,手がない,,,,,,,,,,,,
22315,ポンド,,,,,,,,,,,,
22316,ＯＳ,,,,,,,,,,,,
22317,嫉妬心,,,,,,,,,,,,
22318,転機,,,,,,,,,,,,
22319,段ボール箱,,,,,,,,,,,,
22320,恥じ入る,,,,,,,,,,,,
22321,結社,,,,,,,,,,,,
22322,リストラ,,,,,,,,,,,,
22323,間中,,,,,,,,,,,,
22324,両隣,,,,,,,,,,,,
22325,凍死,,,,,,,,,,,,
22326,毒気を抜かれる,,,,,,,,,,,,
22327,八重,,,,,,,,,,,,
22328,初める,,,,,,,,,,,,
22329,忍び,,,,,,,,,,,,
22330,こたつ,,,,,,,,,,,,
22331,去来,,,,,,,,,,,,
22332,脇役,,,,,,,,,,,,
22333,余生,,,,,,,,,,,,
22334,立ち往生,,,,,,,,,,,,
22335,爛れる,,,,,,,,,,,,
22336,極論,,,,,,,,,,,,
22337,キメ,,,,,,,,,,,,
22338,妬ましい,,,,,,,,,,,,
22339,当,,,,,,,,,,,,
22340,狂言,,,,,,,,,,,,
22341,ゾーン,,,,,,,,,,,,
22342,必然性,,,,,,,,,,,,
22343,当然の事,,,,,,,,,,,,
22344,何と言っても,,,,,,,,,,,,
22345,ホラー映画,,,,,,,,,,,,
22346,波打ち際,,,,,,,,,,,,
22347,じいっと,,,,,,,,,,,,
22348,吊り下げる,,,,,,,,,,,,
22349,野営地,,,,,,,,,,,,
22350,大司教,,,,,,,,,,,,
22351,織物,,,,,,,,,,,,
22352,遠く及ばない,,,,,,,,,,,,
22353,不動産屋,,,,,,,,,,,,
22354,気が立つ,,,,,,,,,,,,
22355,直線的,,,,,,,,,,,,
22356,おちょくる,,,,,,,,,,,,
22357,宝くじ,,,,,,,,,,,,
22358,気象,,,,,,,,,,,,
22359,好奇心旺盛,,,,,,,,,,,,
22360,オーソドックス,,,,,,,,,,,,
22361,奥が深い,,,,,,,,,,,,
22362,かって,,,,,,,,,,,,
22363,つまみ上げる,,,,,,,,,,,,
22364,下世話,,,,,,,,,,,,
22365,足を速める,,,,,,,,,,,,
22366,門出,,,,,,,,,,,,
22367,場合による,,,,,,,,,,,,
22368,特許,,,,,,,,,,,,
22369,悠,,,,,,,,,,,,
22370,下り坂,,,,,,,,,,,,
22371,賠償,,,,,,,,,,,,
22372,かりそめ,,,,,,,,,,,,
22373,お召し,,,,,,,,,,,,
22374,居残り,,,,,,,,,,,,
22375,本堂,,,,,,,,,,,,
22376,不可侵,,,,,,,,,,,,
22377,歌姫,,,,,,,,,,,,
22378,無線機,,,,,,,,,,,,
22379,天啓,,,,,,,,,,,,
22380,気分が良い,,,,,,,,,,,,
22381,堰を切ったよう,,,,,,,,,,,,
22382,国防,,,,,,,,,,,,
22383,美麗,,,,,,,,,,,,
22384,フリフリ,,,,,,,,,,,,
22385,過大評価,,,,,,,,,,,,
22386,手痛い,,,,,,,,,,,,
22387,ガラリ,,,,,,,,,,,,
22388,心に響く,,,,,,,,,,,,
22389,厳つい,,,,,,,,,,,,
22390,膝立ち,,,,,,,,,,,,
22391,手繰り寄せる,,,,,,,,,,,,
22392,声を殺す,,,,,,,,,,,,
22393,こんがらがる,,,,,,,,,,,,
22394,汽笛,,,,,,,,,,,,
22395,かたわらに,,,,,,,,,,,,
22396,狙撃手,,,,,,,,,,,,
22397,斜,,,,,,,,,,,,
22398,守り切る,,,,,,,,,,,,
22399,黙殺,,,,,,,,,,,,
22400,かねがね,,,,,,,,,,,,
22401,下山,,,,,,,,,,,,
22402,スリ,,,,,,,,,,,,
22403,長寿,,,,,,,,,,,,
22404,元カノ,,,,,,,,,,,,
22405,奮う,,,,,,,,,,,,
22406,巡礼,,,,,,,,,,,,
22407,強靱,,,,,,,,,,,,
22408,触れ合い,,,,,,,,,,,,
22409,実年齢,,,,,,,,,,,,
22410,背が伸びる,,,,,,,,,,,,
22411,棄権,,,,,,,,,,,,
22412,罪悪,,,,,,,,,,,,
22413,頭に入れる,,,,,,,,,,,,
22414,食む,,,,,,,,,,,,
22415,果して,,,,,,,,,,,,
22416,恋敵,,,,,,,,,,,,
22417,斬り込む,,,,,,,,,,,,
22418,両開き,,,,,,,,,,,,
22419,そーっと,,,,,,,,,,,,
22420,自粛,,,,,,,,,,,,
22421,新築,,,,,,,,,,,,
22422,おへそ,,,,,,,,,,,,
22423,ぱっくり,,,,,,,,,,,,
22424,葡萄,,,,,,,,,,,,
22425,講釈,,,,,,,,,,,,
22426,状況証拠,,,,,,,,,,,,
22427,のらりくらり,,,,,,,,,,,,
22428,清潔感,,,,,,,,,,,,
22429,耳かき,,,,,,,,,,,,
22430,仔,,,,,,,,,,,,
22431,ホット,,,,,,,,,,,,
22432,引き伸ばす,,,,,,,,,,,,
22433,品位,,,,,,,,,,,,
22434,兵糧,,,,,,,,,,,,
22435,ボンヤリ,,,,,,,,,,,,
22436,実用化,,,,,,,,,,,,
22437,高低,,,,,,,,,,,,
22438,マゾ,,,,,,,,,,,,
22439,邪道,,,,,,,,,,,,
22440,こんもり,,,,,,,,,,,,
22441,企て,,,,,,,,,,,,
22442,子供用,,,,,,,,,,,,
22443,買い求める,,,,,,,,,,,,
22444,丘陵,,,,,,,,,,,,
22445,不透明,,,,,,,,,,,,
22446,鈍重,,,,,,,,,,,,
22447,痛い目に遭う,,,,,,,,,,,,
22448,風通し,,,,,,,,,,,,
22449,本部長,,,,,,,,,,,,
22450,筋道,,,,,,,,,,,,
22451,浮き,,,,,,,,,,,,
22452,ラック,,,,,,,,,,,,
22453,ぱっと見,,,,,,,,,,,,
22454,専攻,,,,,,,,,,,,
22455,物憂げ,,,,,,,,,,,,
22456,塩梅,,,,,,,,,,,,
22457,組み伏せる,,,,,,,,,,,,
22458,首を落とす,,,,,,,,,,,,
22459,権能,,,,,,,,,,,,
22460,早業,,,,,,,,,,,,
22461,俵,,,,,,,,,,,,
22462,地獄絵図,,,,,,,,,,,,
22463,三国,,,,,,,,,,,,
22464,死の恐怖,,,,,,,,,,,,
22465,へなへな,,,,,,,,,,,,
22466,ゲーマー,,,,,,,,,,,,
22467,公爵夫人,,,,,,,,,,,,
22468,和菓子,,,,,,,,,,,,
22469,二刀流,,,,,,,,,,,,
22470,巡り合わせ,,,,,,,,,,,,
22471,へこたれる,,,,,,,,,,,,
22472,切り崩す,,,,,,,,,,,,
22473,板につく,,,,,,,,,,,,
22474,妄執,,,,,,,,,,,,
22475,悦,,,,,,,,,,,,
22476,恋愛小説,,,,,,,,,,,,
22477,ポリシー,,,,,,,,,,,,
22478,まっさら,,,,,,,,,,,,
22479,様変わり,,,,,,,,,,,,
22480,安全装置,,,,,,,,,,,,
22481,斬り伏せる,,,,,,,,,,,,
22482,女子寮,,,,,,,,,,,,
22483,医学部,,,,,,,,,,,,
22484,スキャン,,,,,,,,,,,,
22485,勝手が違う,,,,,,,,,,,,
22486,頭ごなし,,,,,,,,,,,,
22487,地の利,,,,,,,,,,,,
22488,持って生まれた,,,,,,,,,,,,
22489,延命,,,,,,,,,,,,
22490,善は急げ,,,,,,,,,,,,
22491,しかめる,,,,,,,,,,,,
22492,焼肉,,,,,,,,,,,,
22493,揚げ物,,,,,,,,,,,,
22494,買い手,,,,,,,,,,,,
22495,粗末にする,,,,,,,,,,,,
22496,歯を磨く,,,,,,,,,,,,
22497,今世,,,,,,,,,,,,
22498,泰然,,,,,,,,,,,,
22499,歳を取る,,,,,,,,,,,,
22500,ガラス玉,,,,,,,,,,,,
22501,選考,,,,,,,,,,,,
22502,事によって,,,,,,,,,,,,
22503,川面,,,,,,,,,,,,
22504,少なめ,,,,,,,,,,,,
22505,越後,,,,,,,,,,,,
22506,洲,,,,,,,,,,,,
22507,物価,,,,,,,,,,,,
22508,御曹司,,,,,,,,,,,,
22509,待望,,,,,,,,,,,,
22510,尿,,,,,,,,,,,,
22511,ニコッと,,,,,,,,,,,,
22512,考えをまとめる,,,,,,,,,,,,
22513,守,,,,,,,,,,,,
22514,ごねる,,,,,,,,,,,,
22515,ばむ,,,,,,,,,,,,
22516,三十日,,,,,,,,,,,,
22517,小汚い,,,,,,,,,,,,
22518,出だし,,,,,,,,,,,,
22519,木っ端微塵,,,,,,,,,,,,
22520,証として,,,,,,,,,,,,
22521,出雲,,,,,,,,,,,,
22522,アップルパイ,,,,,,,,,,,,
22523,オーケストラ,,,,,,,,,,,,
22524,相成る,,,,,,,,,,,,
22525,属,,,,,,,,,,,,
22526,興行,,,,,,,,,,,,
22527,言いたい放題,,,,,,,,,,,,
22528,リフレッシュ,,,,,,,,,,,,
22529,立て込む,,,,,,,,,,,,
22530,打ち負かす,,,,,,,,,,,,
22531,切り盛り,,,,,,,,,,,,
22532,度が過ぎる,,,,,,,,,,,,
22533,関係無い,,,,,,,,,,,,
22534,ワクチン,,,,,,,,,,,,
22535,網羅,,,,,,,,,,,,
22536,片手間,,,,,,,,,,,,
22537,軍事的,,,,,,,,,,,,
22538,外務省,,,,,,,,,,,,
22539,勘づく,,,,,,,,,,,,
22540,深,,,,,,,,,,,,
22541,不本意ながら,,,,,,,,,,,,
22542,足がかり,,,,,,,,,,,,
22543,大挙,,,,,,,,,,,,
22544,謎解き,,,,,,,,,,,,
22545,熟れる,,,,,,,,,,,,
22546,シュークリーム,,,,,,,,,,,,
22547,雨宿り,,,,,,,,,,,,
22548,タイムラグ,,,,,,,,,,,,
22549,終い,,,,,,,,,,,,
22550,腐臭,,,,,,,,,,,,
22551,美容院,,,,,,,,,,,,
22552,長,,,,,,,,,,,,
22553,骨董品,,,,,,,,,,,,
22554,主たる,,,,,,,,,,,,
22555,あわや,,,,,,,,,,,,
22556,分不相応,,,,,,,,,,,,
22557,門扉,,,,,,,,,,,,
22558,天辺,,,,,,,,,,,,
22559,マナー違反,,,,,,,,,,,,
22560,畏れる,,,,,,,,,,,,
22561,無感動,,,,,,,,,,,,
22562,そこから,,,,,,,,,,,,
22563,最新鋭,,,,,,,,,,,,
22564,文芸部,,,,,,,,,,,,
22565,大破,,,,,,,,,,,,
22566,血眼,,,,,,,,,,,,
22567,大馬鹿,,,,,,,,,,,,
22568,お達し,,,,,,,,,,,,
22569,モロ,,,,,,,,,,,,
22570,跡形,,,,,,,,,,,,
22571,大門,,,,,,,,,,,,
22572,凄絶,,,,,,,,,,,,
22573,ずぶずぶ,,,,,,,,,,,,
22574,スクラップ,,,,,,,,,,,,
22575,ごとし,,,,,,,,,,,,
22576,右端,,,,,,,,,,,,
22577,寸分,,,,,,,,,,,,
22578,秋葉原,,,,,,,,,,,,
22579,世界最大,,,,,,,,,,,,
22580,おくび,,,,,,,,,,,,
22581,色めき立つ,,,,,,,,,,,,
22582,何かの拍子,,,,,,,,,,,,
22583,黄泉,,,,,,,,,,,,
22584,悲観的,,,,,,,,,,,,
22585,浪,,,,,,,,,,,,
22586,十四日,,,,,,,,,,,,
22587,歯ブラシ,,,,,,,,,,,,
22588,良人,,,,,,,,,,,,
22589,へとへと,,,,,,,,,,,,
22590,ハーブティー,,,,,,,,,,,,
22591,平静を保つ,,,,,,,,,,,,
22592,掻き立てる,,,,,,,,,,,,
22593,駿河,,,,,,,,,,,,
22594,なしには,,,,,,,,,,,,
22595,片道,,,,,,,,,,,,
22596,つれない,,,,,,,,,,,,
22597,ボロい,,,,,,,,,,,,
22598,グー,,,,,,,,,,,,
22599,現代人,,,,,,,,,,,,
22600,いと,,,,,,,,,,,,
22601,古本屋,,,,,,,,,,,,
22602,おおきに,,,,,,,,,,,,
22603,売り渡す,,,,,,,,,,,,
22604,根暗,,,,,,,,,,,,
22605,痛いところを突く,,,,,,,,,,,,
22606,風の吹き回し,,,,,,,,,,,,
22607,老朽化,,,,,,,,,,,,
22608,身になる,,,,,,,,,,,,
22609,彦,,,,,,,,,,,,
22610,出社,,,,,,,,,,,,
22611,事物,,,,,,,,,,,,
22612,大きなお世話,,,,,,,,,,,,
22613,につけ,,,,,,,,,,,,
22614,勇気を持つ,,,,,,,,,,,,
22615,好調,,,,,,,,,,,,
22616,一人息子,,,,,,,,,,,,
22617,凜々しい,,,,,,,,,,,,
22618,合言葉,,,,,,,,,,,,
22619,現れ,,,,,,,,,,,,
22620,健闘を祈る,,,,,,,,,,,,
22621,神隠し,,,,,,,,,,,,
22622,不登校,,,,,,,,,,,,
22623,一日,,,,,,,,,,,,
22624,跋扈,,,,,,,,,,,,
22625,不確定,,,,,,,,,,,,
22626,フラ,,,,,,,,,,,,
22627,得意技,,,,,,,,,,,,
22628,腹ごしらえ,,,,,,,,,,,,
22629,人が悪い,,,,,,,,,,,,
22630,定例,,,,,,,,,,,,
22631,斎藤,,,,,,,,,,,,
22632,性格が悪い,,,,,,,,,,,,
22633,朝一,,,,,,,,,,,,
22634,財務,,,,,,,,,,,,
22635,薬剤,,,,,,,,,,,,
22636,学歴,,,,,,,,,,,,
22637,恋バナ,,,,,,,,,,,,
22638,植民地,,,,,,,,,,,,
22639,勧め,,,,,,,,,,,,
22640,成り代わる,,,,,,,,,,,,
22641,値する,,,,,,,,,,,,
22642,少ししか,,,,,,,,,,,,
22643,息継ぎ,,,,,,,,,,,,
22644,幻視,,,,,,,,,,,,
22645,任じる,,,,,,,,,,,,
22646,くすっと笑う,,,,,,,,,,,,
22647,この世を去る,,,,,,,,,,,,
22648,魔の手,,,,,,,,,,,,
22649,遠慮のない,,,,,,,,,,,,
22650,万引き,,,,,,,,,,,,
22651,ニヤつく,,,,,,,,,,,,
22652,思考停止,,,,,,,,,,,,
22653,しきり,,,,,,,,,,,,
22654,急務,,,,,,,,,,,,
22655,余剰,,,,,,,,,,,,
22656,名手,,,,,,,,,,,,
22657,出身地,,,,,,,,,,,,
22658,突き当たる,,,,,,,,,,,,
22659,時計塔,,,,,,,,,,,,
22660,アヒル,,,,,,,,,,,,
22661,植え込み,,,,,,,,,,,,
22662,チャット,,,,,,,,,,,,
22663,プロポーション,,,,,,,,,,,,
22664,雨水,,,,,,,,,,,,
22665,憂慮,,,,,,,,,,,,
22666,たわわ,,,,,,,,,,,,
22667,醜聞,,,,,,,,,,,,
22668,且つ,,,,,,,,,,,,
22669,旗艦,,,,,,,,,,,,
22670,或,,,,,,,,,,,,
22671,台頭,,,,,,,,,,,,
22672,栄華,,,,,,,,,,,,
22673,に基づき,,,,,,,,,,,,
22674,しょぼくれる,,,,,,,,,,,,
22675,手を結ぶ,,,,,,,,,,,,
22676,ゴホン,,,,,,,,,,,,
22677,許しを請う,,,,,,,,,,,,
22678,軒下,,,,,,,,,,,,
22679,漫然,,,,,,,,,,,,
22680,見上げるよう,,,,,,,,,,,,
22681,お上,,,,,,,,,,,,
22682,心にもない,,,,,,,,,,,,
22683,最古,,,,,,,,,,,,
22684,表彰,,,,,,,,,,,,
22685,奥手,,,,,,,,,,,,
22686,激流,,,,,,,,,,,,
22687,繫げる,,,,,,,,,,,,
22688,気苦労,,,,,,,,,,,,
22689,若旦那,,,,,,,,,,,,
22690,見掛ける,,,,,,,,,,,,
22691,じめじめ,,,,,,,,,,,,
22692,から風,,,,,,,,,,,,
22693,昂奮,,,,,,,,,,,,
22694,うるうる,,,,,,,,,,,,
22695,敬称,,,,,,,,,,,,
22696,曲がりくねる,,,,,,,,,,,,
22697,悲しいかな,,,,,,,,,,,,
22698,指揮権,,,,,,,,,,,,
22699,一心同体,,,,,,,,,,,,
22700,傲然,,,,,,,,,,,,
22701,美,,,,,,,,,,,,
22702,せがれ,,,,,,,,,,,,
22703,滔々,,,,,,,,,,,,
22704,たわむ,,,,,,,,,,,,
22705,思案顔,,,,,,,,,,,,
22706,天文,,,,,,,,,,,,
22707,くこ,,,,,,,,,,,,
22708,柊,,,,,,,,,,,,
22709,液晶,,,,,,,,,,,,
22710,産地,,,,,,,,,,,,
22711,狭苦しい,,,,,,,,,,,,
22712,天職,,,,,,,,,,,,
22713,絵面,,,,,,,,,,,,
22714,男根,,,,,,,,,,,,
