Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
1921,特殊,,"1. 특수. 2. 특별, 특이. (↔一般, 普通) 3. 철학 일정한 대상군(對象群)에만 속하는 것. (↔普遍)",,,,,,,,,,
1924,みたいです,,"1. 속어 (체언(体言) 또는 활용어의 종지형에 붙어서) (마치) …같다, …비슷하다, …싶다. 2. 다른 것과 닮은 것을 나타냄. 3. 예를 나타냄.",,,,,,,,,,
1976,奇妙,,"1. 기묘함, 이상함, 야릇함. 2. 괴상야릇한 얘기. 3. 정신 나간 듯이 씩 웃음.",,,,,,,,,,
1988,暑い,,1. 덥다. (↔寒い) 2. 무덥다. 3. 덥구먼.,,,,,,,,,,
1996,安い,,"1. (본디 廉い로도) (값이) 싸다. (↔高い) 2. 아어(雅語) (마음이) 편하다, 평온하다. 3. 속어 (‘お’를 받아 부정(否定)을 수반하여) 남녀 사이가 심상치 않음을 놀리는 말.",,,,,,,,,,
2003,純粋,,"1. 순수. 2. 불순물이 없는 것, 다른 요소가 섞이지 않은 것. 3. 사념·사욕이 없는 것.",,,,,,,,,,
2036,濃い,,"1. 짙다, 진하다. (↔薄い, 淡い) 2. 사이가 좋다, 정답다. (↔薄い) 3. 속어 (몹시 강렬할 정도로) 인상적이다.",,,,,,,,,,
2059,細かい,,"1. 잘다. 2. 작다, 잘다. 3. 대범하지 않다, 까다롭다.",,,,,,,,,,
2072,太い,,1. 굵다. (↔細い) 2. 가늘지 않다. 3. 낮은 목소리에 음량이 풍부하다.,,,,,,,,,,
2082,うまくいく,,1. 잘되어 가다. 2. 잘 되다 3. 잘 되다,,,,,,,,,,
2105,素早い,,"1. 재빠르다, 민첩하다. 2. 동작∙행동이 빠르다, 날래다. (=すばしこい) 3. 이해∙판단이 빠르다.",,,,,,,,,,
2131,ものすごい,,"1. 무섭다. 2. 어쩐지 기분이 나쁘다[으스스하다], 끔찍하다. 3. 대단하다, 굉장하다, 엄청나다.",,,,,,,,,,
2143,親しい,,"1. 친하다, 사이가 좋다, 의좋다. 2. (혈연이) 가깝다. (↔うとい) 3. (연용형(連用形)으로서 부사적으로) 직접.",,,,,,,,,,
2146,残念ながら,,"1. 분함, 억울함. 2. 유감스러움, 아쉬움. 3. 목적을 달성하지 못한 사람을 위로하는, 또는 그들끼리 하는 위로의 모임.",,,,,,,,,,
2149,夢中,,"1. 몽중, 꿈속. (=夢裏) 2. 열중함, 몰두함. 3. 夢中 むちゅう , 夢 ゆめ の 中 なか .",,,,,,,,,,
2218,強力,,1. 강력. 2. 폭력. 3. 강력.,,,,,,,,,,
2239,荒い,,"1. 거칠다, 사납다. 2. 움직임이 크고 거세다. 3. 성격이나 언동이 난폭하다.",,,,,,,,,,
2247,さっぱり,,"1. (불쾌감∙응어리 등이 사라져) 후련한[상쾌한] 모양. 2. 산뜻한[말쑥한] 모양, (성격∙음식의 맛 등이) 담박한 모양. 3. 남김없이, 완전히, 깨끗이.",,,,,,,,,,
2276,正式,,"1. 정식. (=本式), (↔略式) 2. 正式 せいしき , 本式 ほんしき . 3. 정식 계시.",,,,,,,,,,
2280,とうとう,,"1. 드디어, 결국, 마침내, 끝내. (=ついに, 結局) 2. 도도. 3. 물이 가득히[도도히] 흐르는 모양.",,,,,,,,,,
2284,貴重,,"1. 귀중, 몹시 중요한 것. 2. 貴重 きちょう . 3. 귀중품.",,,,,,,,,,
2298,力強い,,"1. 마음 든든하다, 안심이 되다. (=気づよい) 2. 힘차다. 3. 우람한 목소리.",,,,,,,,,,
2312,上手,,"1. 상수(임); 솜씨가 좋음; 능란함; 하는 일이 능숙함; 또, 그 사람; 능수(能手). (↔下手) 2. (흔히 ‘お上手’의 꼴로) 치렛말(을 함), 발림말(을 함). 3. 아어(雅語) 위쪽; 특히, 땅의 높은 곳이나 바람이 불어오는 쪽; 강의 상류. (=かみて), (↔下手)",,,,,,,,,,
2317,おとなしい,,"1. 온순하다, 얌전하다. 2. (아이들이) 떠들거나 장난하지 않고 조용하다. 3. 수수하다, (색‧무늬 등이) 화려하지 않다.",,,,,,,,,,
2335,そっくり,,"1. 전부, 몽땅, 모조리, 죄다. 2. 그대로. 3. 꼭 닮음.",,,,,,,,,,
2337,いいね,,1. (팔 사람이) 부르는 값. (↔付け値) 2. 売り手が提示する価格。 3. [인물명] 이인혜(1981년-).,,,,,,,,,,
2339,浅い,,1. 얕다. 2. (깊이·바닥이) 깊지 않다. (↔深い) 3. (정도·분량 등이) 덜하다. (↔深い),,,,,,,,,,
2343,眠い,,1. 졸리다. (=ねむたい) 2. 한창 졸릴 때. 3. 한창 졸릴 때.,,,,,,,,,,
2381,愚か,,"1. 어리석음. 2. 바보스러움, 모자람. 3. (그렇게 하는 것이) 어리석은 짓, 불필요함.",,,,,,,,,,
2417,強烈,,1. 강렬. 2. 強烈 きょうれつ . 3. 金属 intensive,,,,,,,,,,
2418,なさそう,,1. 없을 듯함. 2. 없다. 3. (인간이나 물건이) 존재하지 않다.,,,,,,,,,,
2457,汚い,,"1. 더럽다. 2. 불결하다. 3. 꾀죄죄하다, 추레하다.",,,,,,,,,,
2483,惜しい,,"1. 아깝다, 소중하다. 2. 아쉽다, 애석하다. 3. 분하다, 아깝다.",,,,,,,,,,
2488,順調,,"1. 순조, 순조로움. (↔不調) 2. 順調 じゅんちょう だ. 3. ビジネス・経済 brisk recovery",,,,,,,,,,
2504,豊か,,"1. 풍부함, 풍성함. 2. 풍족함, 부유함, 유복함. 3. (정신적으로) 여유가 있음.",,,,,,,,,,
2515,ぴったり,,"1. 빈틈없이 밀착하고 있는 모양: 꼭, 딱, 꽉, 착, 바싹. 2. (착오 없이) 정확히 맞는 모양; 또, 잘 어울리는 모양: 딱; 꼭. 3. 꼭 맞음, 딱 맞음.",,,,,,,,,,
2521,容易,,"1. 용이(함), 손쉬움. 2. 예사롭지 않은, 중대한. 3. 고어 쉽다, 용이하다.",,,,,,,,,,
2544,しつこい,,"1. 끈덕지다, 끈질기다, 치근치근하다, 집요하다. (=くどい) 2. (맛·빛깔·냄새 따위가) 짙다, 농후하다, 산뜻하지 않다, 칙칙하다. 3. 짙은 맛.",,,,,,,,,,
2548,かわいそう,,"1. 불쌍한 모양, 가엾은[가련한] 모양. 2. 弱い立場や逆境にあるものに対して同情し、何とか救ってやりたいと思うさま。 3. 同情やあわれをさそうさま。",,,,,,,,,,
2566,ふさわしい,,"1. 어울리다, 걸맞다, 상응하다. (=似合わしい) 2. 「ふさわしい」を参照。 3. 似つかわしい、最も適している、それと同等の。",,,,,,,,,,
2575,明確,,1. 명확. 2. 축산 귀 표하기 3. 明確 めいかく だ.,,,,,,,,,,
2578,はるか,,"1. 아득하게 먼 모양: 아득히. 2. (‘遥かに'의 꼴로) 몹시 차이가 있는 모양: 훨씬, 매우. 3. 시간적으로 매우 떨어져 있는 모양: 아득히 (먼).",,,,,,,,,,
2592,熱心,,"1. 열심(임); (어떤 일에) 열성[열정]을 쏟아붓는 것; 또, 그 모양. (↔冷淡) 2. 熱心 ねっしん , 熱意 ねつい . 3. 노력가.",,,,,,,,,,
2621,大事にする,,1. 큰일. (↔小事) 2. 대사. 3. 소중함. (=大切),,,,,,,,,,
2625,肝心,,"1. 가장 중요[긴요]함, 매우 중요하여 빼놓을 수 없음. (=肝要) 2. 가장 중요[긴요]한 것, 핵심. 3. [연극] 진지함의 중요성.",,,,,,,,,,
2660,深刻,,1. 심각(함). 2. 고어 극히 잔인한[끔찍한] 모양. 3. 深刻 しんこく .,,,,,,,,,,
2681,新鮮,,1. 신선(함). 2. (채소·생선 등이) 싱싱함. 3. 더러움이 없이 깨끗함.,,,,,,,,,,
2686,重大,,1. 중대. 2. 重大 じゅうだい . 3. 중대시.,,,,,,,,,,
2689,いいところ,,1. 구어 좋다. (=よい) 2. (반어적으로) ‘나쁘다·꼴사납다’의 뜻을 나타냄. 3. 곳.,,,,,,,,,,
2691,大切にする,,"1. 소중히 여기다 2. 중요함, 귀중함, 소중함. 3. 소중히 여겨 조심히 다루는 모양.",,,,,,,,,,
2701,余り,,"1. 남은 것, 나머지, 여분, 우수리. 2. (접미어적으로) (어떤 한도에서) 좀 더 됨, 남짓. 3. 너무, 지나치게.",,,,,,,,,,
2724,厚い,,1. 두껍다. (↔薄い) 2. (篤い) 두텁다. 3. (이익이) 많다.,,,,,,,,,,
2726,悪くなる,,1. 나쁘다. 2. 좋지 않다. 3. (머리 따위가) 둔하다.,,,,,,,,,,
2739,大胆,,"1. 대담. 2. 겁 없음, 보통과 다른 과감한 일을 하는 모양. (=豪胆), (↔小胆) 3. 당돌함, 무모함.",,,,,,,,,,
2763,よくなる,,1. 좋아지다. 2. 점차 좋아지다. 3. 일이 점차 좋아지다[나아지다].,,,,,,,,,,
2787,身近,,"1. 자기 몸에 가까운 곳, 신변. 2. 자신과 깊은 관계에 있는 것, 일상 있어 친숙한 모양. 3. 신변에 두다.",,,,,,,,,,
2806,美味しい,,"1. 맛있다, 맛 좋다. (=うまい), (↔まずい) 2. 속어 형편이 좋다, 이익이 되다, 바람직하다. 3. 맛있다",,,,,,,,,,
2822,凄い,,"1. 무섭다, 무시무시하다. 2. 굉장하다, 지독하다, 대단하다. 3. 오싹하리만큼 황량하다, 몹시 쓸쓸하다.",,,,,,,,,,
2841,上手い,,"1. ((美味い)) (음식물 등이) 맛있다. (=おいしい), (↔まずい) 2. 일이 자신의 뜻대로 되다, 형편이 좋다. (↔まずい) 3. ((上手い∙巧い)) 능란[능숙]하다, 솜씨가 좋다. (↔まずい)",,,,,,,,,,
2882,ヤバい,,"1. 속어 형편이나 사정이 좋지 못하다, (들키거나 잡힐 염려가 있어) 위태롭다, 위험하다. 2. あやうい。あぶない。不都合だ。問題が多い。困惑させられる。 3. （反語的）すばらしい。",,,,,,,,,,
2890,酷い,,"1. (정도가) 심하다. 2. 가혹하다, 참혹하다, 잔인하다. (=むごい) 3. 지독하다, 엄청나다, 호되다. (=激しい, はなはだしい)",,,,,,,,,,
2926,呆然,,"1. 망연, 어리둥절함, 멍함, 어이없어함.",,,,,,,,,,
2945,無数,,1. 무수. (↔有数) 2. 무수히 많다. 3. 数学 innumerable,,,,,,,,,,
2950,可愛らしい,,"1. 귀엽다, 사랑스럽다. 2. 작고 예쁘장스럽다.",,,,,,,,,,
2955,大人しい,,"1. 온순하다, 얌전하다. 2. (아이들이) 떠들거나 장난하지 않고 조용하다. 3. 수수하다, (색‧무늬 등이) 화려하지 않다.",,,,,,,,,,
2983,唐突,,"1. 뜻밖임, 돌연함, 갑작스러움. (=ふい, だしぬけ) 2. 大胆 だいたん だ, 不敵 ふてき だ, むこうみずだ.",,,,,,,,,,
3002,僅か,,"1. 얼마 안 되는 모양. 2. 조금, 약간, 근소함. 3. 불과.",,,,,,,,,,
3047,かすか,,"1. 희미함, 어렴풋함, 미약함. 2. 초라함, 미미함. 3. 조용함, 쓸쓸함.",,,,,,,,,,
3063,羨ましい,,"1. 부럽다, 샘이 나다. 2. 他の人が自分より恵まれているように見えて、自分もそうならよいのにという気持だ。 「暇な人が―」 3. 부러울 따름이다",,,,,,,,,,
3071,様,,"1. 모양, 상태, 모습. 2. 방법, 수단. 3. 여성어 (화류계에서) 여자가 남자를 가리키는 말: 임, 그이.",,,,,,,,,,
3086,気まずい,,"1. 서먹서먹하다, 거북하다, 어색하고 열없다. 2. 겸연쩍다 3. 침묵이 어색하다, 정적이 어색하다",,,,,,,,,,
3106,真っ白,,"1. 새하얌. (↔まっ黒) 2. 새하얀 눈. 3. 머릿속이 (새)하얘지다, (몹시 놀라거나 갑작스러운 일을 당하여) 아무 생각이 안 나다. (=頭の中が白くなる)",,,,,,,,,,
3108,異様,,"1. 색다른 모양, 이상한 모양. 2. 이상한 소리. 3. 이상한 형상.",,,,,,,,,,
3120,曖昧,,"1. 애매, 모호함, 분명하지 않음. (↔明確, 明瞭) 2. (풍기상) 불미스러움, 좋지 못함, 수상쩍음. 3. 曖昧 あいまい , あやふや.",,,,,,,,,,
3194,嫌がる,,"1. 싫어하다. (→嫌う) 2. 싫음, 하고 싶지 않음. (=嫌い), (↔好き) 3. 불쾌한 모양.",,,,,,,,,,
3208,淡々,,1. 담담하게,,,,,,,,,,
3231,淡い,,"1. (맛·빛깔이) 진하지 않다. (↔濃い) 2. (형태·빛이) 희미하다, 어슴푸레하다. 3. (관심·집착이) 강하지 않다, 아련하다, 여리다.",,,,,,,,,,
3238,薄暗い,,"1. 좀 어둡다, 어스레하다, 어둑어둑하다, 침침하다. 2. 어둑어둑한 방.",,,,,,,,,,
3259,マシ,,"1. 매시 2. 아이언 5번의 딴 이름. 3. 증가, 불음, 많아짐.",,,,,,,,,,
3286,鈍い,,"1. 둔하다. 2. (칼날 등이) 무디다. 3. 굼뜨다, 느리다.",,,,,,,,,,
3300,真っ直ぐ,,"1. 쪽 곧음, 똑바로, 곧장. 2. 숨김이 없음, 솔직함, 정직함, 올곧음. 3. 쪽 곧은 선, 직선.",,,,,,,,,,
3308,危うい,,"1. 위태롭다, 아슬아슬하다. (=あぶない) 2. 아어(雅語) 위험하다.",,,,,,,,,,
3309,地味,,"1. (빛깔이나 모양이 화려하지 않고) 수수함, 검소함. (↔派手) 2. 토질(土質). (=ちみ) 3. 지미, 지질, 토지의 생산력, 토리(土理).",,,,,,,,,,
3363,でかい,,"1. 속어 크다, 방대하다, (정도가) 심하다. (=大きい, でっかい) 2. （俗語）大きい。 3. 무척 크다.",,,,,,,,,,
3367,器用,,"1. 재주[잔재주]가 있음. 2. 약삭빠르게 처신함, 요령이 좋음. 3. 손재주가 있음; 솜씨가 훌륭함; 또, 그런 모양.",,,,,,,,,,
3407,ずるい,,"1. 교활하다, 능글맞다, 뺀들거리다. (=こすい) 2. 야무지지 못하다, 단정하지 않다. 3. 自分の利益のためにごまかして上手く立ち回るさま。",,,,,,,,,,
3425,すげえ,,"1. 무섭다, 무시무시하다. 2. 굉장하다, 지독하다, 대단하다. 3. 오싹하리만큼 황량하다, 몹시 쓸쓸하다.",,,,,,,,,,
3432,丸い,,"1. (円い로도) 둥글다, 둥근 모양이다. 2. 원만하다, 온후[온건]하다, 모나지 않다. 3. 포동포동 살찌다.",,,,,,,,,,
3450,なき,,"1. 울음, 탄식함. 2. (‘無し(=없다)’의 연체형(連体形)) 없는. 3. 죽고 없는, 살아 있지 않은, 고(故).",,,,,,,,,,
3455,微か,,"1. 희미함, 어렴풋함, 미약함. 2. 초라함, 미미함. 3. 조용함, 쓸쓸함.",,,,,,,,,,
3472,少なくとも,,"1. 적어도. 2. 아무리 적게 잡아도. 3. 하다못해, 다른 것은 접어 두고.",,,,,,,,,,
3476,やだ,,"1. 속어 싫다. 2. 약점; 결점; 나쁜 버릇((본디, 도자기의 흠이란 뜻)). 3. ((家)) 집, 가옥, 주택.",,,,,,,,,,
3479,好きにする,,1. 마음내키는 대로[제멋대로] 하다. 2. 좋아함. (↔きらい) 3. 호색(好色).,,,,,,,,,,
3507,柔らか,,1. 부드러운 모양. 2. 무른[몰랑한] 모양. 3. 폭신한 모양.,,,,,,,,,,
3510,平然,,1. 태연. 2. 태연한 태도를 취하다. 3. 태연히 거짓말하다.,,,,,,,,,,
3519,散々,,"1. 지독한 꼴을 당하다, 호되게 경치다, 혼쭐나다. 2. 심하게, 지독하게",,,,,,,,,,
3546,間近,,1. (시간이나 거리가) 아주 가까움. (↔間遠) 2. 완성 임박 3. 유통기한 임박 상품,,,,,,,,,,
3565,早め,,"1. 정해진 시간보다 조금 이름. (↔遅め) 2. ((速め)) (속도가) 조금 빠름. 3. 일찌감치, 정해진 시각·시기보다 조금 이르게.",,,,,,,,,,
3569,暖かい,,"1. 따뜻하다. 2. 온도가 차지 않다. 3. (분위기·마음씨가) 포근하다, 훈훈하다, 다정하다.",,,,,,,,,,
3575,騒がしい,,"1. 시끄럽다, 소란하다, 떠들썩하다. (=そうぞうしい, うるさい, やかましい) 2. 뒤숭숭하다, 불온하다. 3. 떠들썩하다, 소란스럽다.",,,,,,,,,,
3579,悪,,"1. 악, 나쁜 것, 도덕‧법률적 기준에 어긋나는 것. (↔善) 2. 악한 놈. 3. 보기 싫은 것, 불쾌한 것.",,,,,,,,,,
3580,透明,,"1. 투명. 2. 透明 とうめい , 透 す き 通 とお っていること. 3. 반투명.",,,,,,,,,,
3598,いい子,,1. 착한 아이. 2. 저만 남에게 잘 보이려고 하다. 3. 생물 핵외 유전자.,,,,,,,,,,
3606,好く,,"1. 좋아하다, 마음에 들다, 호감을 가지다, (이성에게) 애정을 품다. (→好いた(らしい)), (↔きらう) 2. 고어 풍류를 즐기다. 3. 고어 호색(好色)하다. (→このむ)",,,,,,,,,,
3660,等しい,,"1. 같다, 동등하다. 2. 똑같다, 동일하다. 3. 마찬가지다, 다름없다.",,,,,,,,,,
3664,大げさ,,"1. 과장됨, 허풍을 떪. (=おおぎょう) 2. 대규모. (=大じかけ) 3. 큰 가사(袈裟).",,,,,,,,,,
3685,凄まじい,,"1. 무섭다. 2. 무시무시하다. 3. 굉장하다, 대단하다, 놀랍다.",,,,,,,,,,
3696,沢山,,"1. (수나 분량이) 많음. 2. 충분함, 더 필요 없음, 질색임. 3. (명사 뒤에 붙어 ‘だくさん'의 꼴로) 충분하리만큼 많은 모양을 나타냄.",,,,,,,,,,
3707,臭い,,"1. 고약한 냄새가 나다, 구리다. 2. 수상하다. 3. … 냄새가 나다.",,,,,,,,,,
3708,怪訝,,"1. 괴아, 의아함, 이상하여 납득이 안 감. 2. 의아하게 여김, 의심스러움. (=けげん) 3. 의아한 얼굴을 하다.",,,,,,,,,,
3709,盛大,,"1. 성대. 2. 성대하게 거행하다. 3. 盛大 せいだい だ, 盛 さか んである.",,,,,,,,,,
3722,心地よい,,"1. 기분이 상쾌하다[좋다], 속이 시원하다, 쾌적하다. 2. 편안한 의자. 3. 身体や心がリラックスして快適であるさま。例文: 春の暖かい日差しの中でのんびりするのはとても心地よい。",,,,,,,,,,
3724,いい人,,"1. 좋은 사람, 호인. 2. 좋아하는 사람, 애인. 3. 사람[인품]이 좋다.",,,,,,,,,,
3765,相応しい,,"1. 어울리다, 걸맞다, 상응하다. (=似合わしい)",,,,,,,,,,
3785,苦い,,"1. 쓰다. 2. 씁쓸하다, 기분이 언짢다. 3. 괴롭다, 쓰라리다. (=つらい)",,,,,,,,,,
3791,遥か,,"1. 아득하게 먼 모양: 아득히. 2. (‘遥かに'의 꼴로) 몹시 차이가 있는 모양: 훨씬, 매우. 3. 시간적으로 매우 떨어져 있는 모양: 아득히 (먼).",,,,,,,,,,
3810,バラバラ,,1. 하나로 된 것이 따로따로 흩어지는 모양: 뿔뿔이. 2. 제각기 다른 모양. 3. 많은 사람이 무질서하게 움직이는 모양.,,,,,,,,,,
3823,鮮やか,,"1. 또렷함, 산뜻함, 선명함. 2. 멋지게 잘함, 훌륭함, 깨끗함. 3. 「あざやか」を参照。",,,,,,,,,,
3885,ボロボロ,,"1. 물건·천 등이 형편없이 해어진 모양: 너덜너덜함. 2. (밥 따위가) 찰기[물기]가 적어 낱낱이 흩어지는 모양, 흐슬부슬함. 3. 물건이 흐르듯 떨어지거나 벗겨지는 모양.",,,,,,,,,,
3887,賢い,,"1. 현명하다, 영리하다, 슬기롭다. 2. 약다, 빈틈없다, 요령 있다. 3. 총명한 아이.",,,,,,,,,,
3895,眩しい,,1. 눈부시다. 2. 빛이 너무 강해서 제대로 보기 어렵다. (=まばゆい) 3. 제대로 볼 수 없을 정도로 아름답거나 훌륭하다.,,,,,,,,,,
3904,有効,,1. 유효. 2. 유익함. (↔無効) 3. 법률상의 효력을 가짐. (↔無効),,,,,,,,,,
3964,高度,,"1. 높이, 높은 정도. 2. 해수면에서의 높이. 3. 정도가 높음.",,,,,,,,,,
3969,頼もしい,,"1. 믿음직하다, 미덥다. 2. 기대할 만하다, 촉망되다. 3. 유복하다.",,,,,,,,,,
3994,気楽,,"1. (마음에 걸리는 것 없이) 홀가분함, 마음[속] 편함. 2. 매사에 무사태평함. 3. 홀가분한[책임 없는] 일, 마음 편한 일.",,,,,,,,,,
3995,独特,,1. 독특(함). 2. 독특한 맛. 3. 육종학 이와주(離花柱),,,,,,,,,,
4004,美味い,,"1. ((美味い)) (음식물 등이) 맛있다. (=おいしい), (↔まずい) 2. 일이 자신의 뜻대로 되다, 형편이 좋다. (↔まずい) 3. ((上手い∙巧い)) 능란[능숙]하다, 솜씨가 좋다. (↔まずい)",,,,,,,,,,
4007,偉大,,"1. 위대함, (능력·업적 등이) 뛰어나고 훌륭한 모양. 2. 위대한 존재. 3. 偉大 いだい だ.",,,,,,,,,,
4029,懸命,,"1. 힘껏[열심히] 함, 결사적으로 함. 2. 그것으로 생계를 잇는 소중한 영지(領地). 3. 힘껏 일하다.",,,,,,,,,,
4031,有利,,1. 유리. (↔不利) 2. 有利 ゆうり . 3. 유리한 지점.,,,,,,,,,,
4076,醜い,,"1. 추(악)하다, 보기 흉하다. 2. 못생기다. (↔美しい) 3. 모양 사납다, 볼꼴 사납다.",,,,,,,,,,
4097,いやらしい,,"1. (태도나 모양새 등이) 불쾌한 느낌이 들다, 역겹다, 의젓하지 못하다, 비루하다. 2. 외설(猥褻)되다, 추잡하다, 징그럽다. 3. 싫은가 보다.",,,,,,,,,,
4123,可哀想,,"1. 불쌍한 모양, 가엾은[가련한] 모양. 2. 불쌍하다. 3. 불쌍한, 가엾은",,,,,,,,,,
4130,分厚い,,"1. 두껍다, 두툼하다. 2. 두꺼운 책.",,,,,,,,,,
4135,切ない,,"1. 애달프다, 애절하다, 안타깝다, 견딜 수 없는 심정이다. 2. 애달픈 목소리. 3. 애달픈 심정.",,,,,,,,,,
4150,多すぎる,,"1. 영화 다섯은 너무 많아 2. 많다. 3. (사람 또는 물건의 수효나 양이) 많이 있다, 잦다.",,,,,,,,,,
4172,真っ暗,,"1. 아주 캄캄함, 암흑. (=真のやみ) 2. 캄캄한 밤. 3. 함부로, 무턱대고.",,,,,,,,,,
4190,マズイ,,"1. 맛이 없다. (↔うまい, おいしい) 2. ((拙い)) 서투르다, 졸렬하다. (=つたない), (↔うまい) 3. 못생기다, 아름답지 않다.",,,,,,,,,,
4193,あからさま,,"1. 명백함, 분명함, 노골적. 2. 아어(雅語) 돌연함, 갑작스러움. 3. 아어(雅語) 임시, 잠시.",,,,,,,,,,
4213,憎い,,"1. 강한 저항감·불쾌감을 가진 모양: 밉다, 밉살스럽다. (=にくらしい) 2. (반어적으로) 얄밉도록 훌륭하다. 3. 「にくい」を参照。",,,,,,,,,,
4224,面倒くさい,,"1. 아주 귀찮다[성가시다], 번거롭기 짝이 없다. (=めんどくさい) 2. 매우 귀찮다, 몹시 번거롭다. 3. 번거로움, 성가심, 귀찮음, 폐.",,,,,,,,,,
